drunk	inebriated, pissed	haurangi	drunk_5500_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5500/drunk.5500.main_glosses.mb.r480x360.mp4	2.3.1	in front of face	qualities, description and comparison	drunk	drunk	inebriated, pissed	inebriated|pissed	haurangi	haurangi
drunk	inebriated, pissed	haurangi	drunk_4961_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4961/drunk.4961.main_glosses.sp.r480x360.mp4	1.4.1	in front of body	qualities, description and comparison	drunk	drunk	inebriated, pissed	inebriated|pissed	haurangi	haurangi
dry, thirsty	thirst	maroke, hiainu, matewai	dry_4298_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4298/dry.4298.main_glosses.vs.r480x360.mp4	1.2.1	neck/throat	qualities, description and comparison|weather	dry, thirsty	dry|thirsty	thirst	thirst	maroke, hiainu, matewai	maroke|hiainu|matewai
dry	drought, parched	maroke	dry_1394_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1394/dry.1394.main_glosses.vs.r480x360.mp4	1.2.1	in front of body	qualities, description and comparison|weather	dry	dry	drought, parched	drought|parched	maroke	maroke
duck	duck (cricket)	rakiraki, pārera	duck_4289_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4289/duck.4289.main_glosses.rp.r480x360.mp4	1.2.2	lower head	animals|food and drink|sports, recreation and hobbies	duck	duck	duck (cricket)	duck (cricket)	rakiraki, parera	rakiraki|parera
dull	dim, drab, muted	kaurerehu	dull_5876_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5876/dull.5876.main_glosses.mb.r480x360.mp4	2.3.1	in front of body	qualities, description and comparison	dull	dull	dim, drab, muted	dim|drab|muted	kaurerehu	kaurerehu
dump (someone)	break up with	whakarērea	dump_someone_6082_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6082/dump_someone.6082.main_glosses.jt.r480x360.mp4	8.1.3	in front of body	actions and activities|people and relationships	dump (someone)	dump|someone	break up with	break up with	whakarerea	whakarerea
dust	dusty	puehu	dust_4327_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4327/dust.4327.main_glosses.vs.r480x360.mp4	1.2.2	in front of body	nature and environment	dust	dust	dusty	dusty	puehu	puehu
dust	dusty	puehu	dust_1352_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1352/dust.1352.main_glosses.jo.r480x360.mp4	1.2.1	in front of body	house and garden|nature and environment|qualities, description and comparison	dust	dust	dusty	dusty	puehu	puehu
dustpan and brush, sweep (with dustpan and brush)	brush and shovel	tahitahi iti me tana hoa	dustpan_and_brush_6398_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6398/dustpan_and_brush.6398.main_glosses.spa.r480x360.mp4	3.5.1	in front of body	house and garden	dustpan and brush, sweep (with dustpan and brush)	dustpan|and|brush|sweep|with|dustpan|and|brush	brush and shovel	brush and shovel	tahitahi iti me tana hoa	tahitahi iti me tana hoa
duvet	quilt	papangarua	duvet_4113_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4113/duvet.4113.main_glosses.mb.r480x360.mp4	4.2.2	in front of body	house and garden	duvet	duvet	quilt	quilt	papangarua	papangarua
DVD	digital versatile disc	kōpae ataata	dvd_5507_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5507/DVD.5507.main_glosses.mb.r480x360.mp4	6.5.1	fingers/thumb	computers|house and garden	dvd	dvd	digital versatile disc	digital versatile disc	kopae ataata	kopae ataata
DVD	digital versatile disc	kōpae ataata	dvd_5879_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5879/dvd.5879.main_glosses.mb.r480x360.mp4	6.5.1	fingers/thumb	house and garden	dvd	dvd	digital versatile disc	digital versatile disc	kopae ataata	kopae ataata
dye	bleach, colour	tae	dye_5880_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5880/dye.5880.main_glosses.mb.r480x360.mp4	4.3.2	in front of body	actions and activities|body and appearance	dye	dye	bleach, colour	bleach|colour	tae	tae
dysuria	painful urination	he mamae ki te mimi, he uaua ki te mimi	dysuria_1557_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1557/dysuria.1557.main_glosses.rp.r480x360.mp4	2.1.1	in front of body	health	dysuria	dysuria	painful urination	painful urination	he mamae ki te mimi, he uaua ki te mimi	he mamae ki te mimi|he uaua ki te mimi
each one of them	everyone	ia, tēnā ki tēnā	each_one_of_them_2337_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2337/each.2337.main_glosses.vs.r480x360.mp4	5.1.1	in front of body	quantity and measure	each one of them	each|one|of|them	everyone	everyone	ia, tena ki tena	ia|tena ki tena
each other	one another	tētahi ki tētahi	each_other_2342_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2342/each_other.2342.main_glosses.rp.r480x360.mp4	5.1.1	in front of body	pronouns	each other	each|other	one another	one another	tetahi ki tetahi	tetahi ki tetahi
each (person)	each one, everyone, per person	tēnā me tēnā	each_person_2323_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2323/each.2323.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	pronouns	each (person)	each|person	each one, everyone, per person	each one|everyone|per person	tena me tena	tena me tena
eagle	hawk	ēkara	eagle_4429_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4429/eagle.4429.main_glosses.vs.r480x360.mp4	5.2.1	nose	animals	eagle	eagle	hawk	hawk	ekara	ekara
earn, income	earnings, pay, salary, wages	utu,  moni whiwhi	earn_1902_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1902/pay.1902.main_glosses.vs.r480x360.mp4	2.3.1	in front of body	money|work	earn, income	earn|income	earnings, pay, salary, wages	earnings|pay|salary|wages	utu,  moni whiwhi	utu| moni whiwhi
earrings	studs	whakakai	earrings_6083_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6083/earrings.6083.main_glosses.jt.r480x360.mp4	3.5.2	ear	clothes 	earrings	earrings	studs	studs	whakakai	whakakai
Earth, planet	world	Papatūānuku, aorangi	earth_1228_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1228/earth.1228.main_glosses.vs.r480x360.mp4	2.3.2	in front of body	nature and environment	earth, planet	earth|planet	world	world	papatuanuku, aorangi	papatuanuku|aorangi
earthquake	quake, tremor	rū whenua	earthquake_1669_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1669/earthquake.1669.main_glosses.vs.r480x360.mp4	2.1.1	in front of body	nature and environment	earthquake	earthquake	quake, tremor	quake|tremor	ru whenua	ru whenua
east	eastern	rāwhiti, Te Tai Rāwhiti	east_2407_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2407/east.2407.main_glosses.rp.r480x360.mp4	5.1.1	fingers/thumb	direction, location and spatial relations	east	east	eastern	eastern	rawhiti, te tai rawhiti	rawhiti|te tai rawhiti
east	eastern	rāwhiti, Tai Rāwhiti	east_905_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/905/east.905.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	direction, location and spatial relations	east	east	eastern	eastern	rawhiti, tai rawhiti	rawhiti|tai rawhiti
Easter, egg	Easter egg	Aranga, hēki	easter_2398_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2398/easter.2398.main_glosses.sp.r480x360.mp4	5.1.1	fingers/thumb	events and celebrations|religions	easter, egg	easter|egg	easter egg	easter egg	aranga, heki	aranga|heki
Easter	Easter egg	Aranga	easter_4239_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4239/easter.4239.main_glosses.jo.r480x360.mp4	1.4.1	in front of body	religions	easter	easter	easter egg	easter egg	aranga	aranga
easy	easily, not difficult, not hard, simple	māmā, ngāwari	easy_2215_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2215/easy.2215.main_glosses.vs.r480x360.mp4	5.2.1	lower head	qualities, description and comparison	easy	easy	easily, not difficult, not hard, simple	easily|not difficult|not hard|simple	mama, ngawari	mama|ngawari
easy	easily, not difficult, not hard, simple	ngāwari, māmā	easy_4398_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4398/easy.4398.main_glosses.mb.r480x360.mp4	6.3.2	in front of body	qualities, description and comparison	easy	easy	easily, not difficult, not hard, simple	easily|not difficult|not hard|simple	ngawari, mama	ngawari|mama
eat my words	feel stupid, be wrong	kimi i taku patero, kai i aku hamuti	eat_my_words_5176_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5176/eat_my_words.5176.main_glosses.jt.r480x360.mp4	2.3.2	in front of body	idioms and phrases	eat my words	eat|my|words	feel stupid, be wrong	feel stupid|be wrong	kimi i taku patero, kai i aku hamuti	kimi i taku patero|kai i aku hamuti
eat, food	biscuit, bread, chocolate, cookie, dinner, lunch, picnic, refreshments, sandwich, supper, tea	kai	eat_4022_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4022/lunch.4022.main_glosses.vs.r480x360.mp4	4.2.2	lower head	actions and activities|food and drink	eat, food	eat|food	biscuit, bread, chocolate, cookie, dinner, lunch, picnic, refreshments, sandwich, supper, tea	biscuit|bread|chocolate|cookie|dinner|lunch|picnic|refreshments|sandwich|supper|tea	kai	kai
economise	budget, careful with money, frugal, tight with money, thrifty	whakamoamoa	economise_6141_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6141/economise.6141.main_glosses.mb.r480x360.mp4	4.2.2	in front of body	money	economise	economise	budget, careful with money, frugal, tight with money, thrifty	budget|careful with money|frugal|tight with money|thrifty	whakamoamoa	whakamoamoa
edit	editor	ētita	edit_5881_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5881/edit.5881.main_glosses.sp.r480x360.mp4	6.1.1	in front of body	actions and activities|work	edit	edit	editor	editor	etita	etita
education, teach	educate, instruct, train, training	mātauranga, ako	education_4054_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4054/teach.4054.main_glosses.sp.r480x360.mp4	4.2.2	in front of body	education	education, teach	education|teach	educate, instruct, train, training	educate|instruct|train|training	matauranga, ako	matauranga|ako
eel	earthworm, tapeworm, threadworm, worm	tuna	eel_2657_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2657/eel.2657.main_glosses.rp.r480x360.mp4	5.1.1	in front of body	animals|food and drink	eel	eel	earthworm, tapeworm, threadworm, worm	earthworm|tapeworm|threadworm|worm	tuna	tuna
effective	effectively, efficient, efficiently	pai, whai tikanga	effective_5416_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5416/effective.5416.main_glosses.vs.r480x360.mp4	3.1.1	in front of body	qualities, description and comparison	effective	effective	effectively, efficient, efficiently	effectively|efficient|efficiently	pai, whai tikanga	pai|whai tikanga
eftpos	swipe card	kāri moni	eftpos_3960_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3960/eftpos.3960.main_glosses.sp.r480x360.mp4	4.2.2	in front of body	money	eftpos	eftpos	swipe card	swipe card	kari moni	kari moni
Egypt	Egyptian	Īhipa	egypt_3256_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3256/Egypt.3256.main_glosses.vs.r480x360.mp4	3.2.1	shoulders	countries and cities|nationality and ethnicity	egypt	egypt	egyptian	egyptian	ihipa	ihipa
Egypt	Egyptian	Īhipa	egypt_1061_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1061/egypt.1061.main_glosses.jo.r480x360.mp4	1.3.1	in front of body	countries and cities|nationality and ethnicity	egypt	egypt	egyptian	egyptian	ihipa	ihipa
eight	8	waru	eight_5624_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5624/eight.5624.main_glosses.mb.r480x360.mp4	7.1.1	in front of body	numbers	eight	eight	8	8	waru	waru
eight	8	e waru, tokowaru	eight_5692_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5692/eight.5692.main_glosses.mb.r480x360.mp4	4.3.1	in front of body	numbers	eight	eight	8	8	e waru, tokowaru	e waru|tokowaru
eight	8	waru	eight_5694_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5694/eight.5694.main_glosses.mb.r480x360.mp4	7.3.2	in front of body	numbers	eight	eight	8	8	waru	waru
eight	8	waru	eight_5693_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5693/eight.5693.main_glosses.mb.r480x360.mp4	3.3.1	in front of body	numbers	eight	eight	8	8	waru	waru
eighteen	18	tekau mā waru	eighteen_5615_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5615/eighteen.5615.main_glosses.mb.r480x360.mp4	7.1.1	in front of body	numbers	eighteen	eighteen	18	18	tekau ma waru	tekau ma waru
eighteen	18	tekau mā waru	eighteen_5699_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5699/eighteen.5699.main_glosses.mb.r480x360.mp4	4.3.1	in front of body	numbers	eighteen	eighteen	18	18	tekau ma waru	tekau ma waru
eighteen	18	tekau mā waru	eighteen_5700_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5700/eighteen.5700.main_glosses.mb.r480x360.mp4	7.3.2	in front of body	numbers	eighteen	eighteen	18	18	tekau ma waru	tekau ma waru
eighty	80	waru tekau	eighty_5713_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5713/eighty.5713.main_glosses.mb.r480x360.mp4	7.1.1	in front of body	numbers	eighty	eighty	80	80	waru tekau	waru tekau
either	whether, which	rānei	either_1529_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1529/either.1529.main_glosses.rp.r480x360.mp4	1.1.1	in front of body	miscellaneous	either	either	whether, which	whether|which	ranei	ranei
ejaculate, sperm	come, ejaculation, orgasm, semen	tokomauri, tātea, wai tātea	ejaculate_4164_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4164/come.4164.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	health|sex and sexuality	ejaculate, sperm	ejaculate|sperm	come, ejaculation, orgasm, semen	come|ejaculation|orgasm|semen	tokomauri, tatea, wai tatea	tokomauri|tatea|wai tatea
elastic	rubber band, stretchy	rāhiteke	elastic_5036_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5036/elastic.5036.main_glosses.sp.r480x360.mp4	3.5.1	in front of body	materials|qualities, description and comparison	elastic	elastic	rubber band, stretchy	rubber band|stretchy	rahiteke	rahiteke
election, vote	elect	kōwhiringa, pōti	election_4168_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4168/vote.4168.main_glosses.mb.r480x360.mp4	1.3.1	fingers/thumb	actions and activities|government and politics	election, vote	election|vote	elect	elect	kowhiringa, poti	kowhiringa|poti
electric shock	electrocute, shock	hiko	electric_shock_1863_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1863/electrocute.1863.main_glosses.vs.r480x360.mp4	2.3.1	in front of body	miscellaneous	electric shock	electric|shock	electrocute, shock	electrocute|shock	hiko	hiko
electric	electrical, electricity, power	hiko	electric_2408_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2408/electric.2408.main_glosses.rp.r480x360.mp4	5.1.1	in front of body	computers|qualities, description and comparison|science	electric	electric	electrical, electricity, power	electrical|electricity|power	hiko	hiko
electrocardiogram	ECG	mīhini ine pātuki manawa	electrocardiogram_545_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/545/irregular.545.main_glosses.vs.r480x360.mp4	1.1.1	chest	health	electrocardiogram	electrocardiogram	ecg	ecg	mihini ine patuki manawa	mihini ine patuki manawa
eleven	11	tekau mā tahi	eleven_5608_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5608/eleven.5608.main_glosses.mb.r480x360.mp4	6.1.1	in front of body	numbers	eleven	eleven	11	11	tekau ma tahi	tekau ma tahi
eleven	11	tekau mā tahi	eleven_2335_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2335/eleven.2335.main_glosses.mb.r480x360.mp4	5.1.1	in front of body	numbers	eleven	eleven	11	11	tekau ma tahi	tekau ma tahi
elf	Santa's helper	kaiāwhina a Hana Kōkō	elf_6557_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6557/elf.6557.main_glosses.spa.r480x360.mp4	6.3.1	top of head	miscellaneous|play and toys	elf	elf	santa's helper	santa's helper	kaiawhina a hana koko	kaiawhina a hana koko
eliminate	elimination, get rid of	whakakore	eliminate_4152_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4152/eliminate.4152.main_glosses.sp.r480x360.mp4	1.3.1	in front of body	sports, recreation and hobbies	eliminate	eliminate	elimination, get rid of	elimination|get rid of	whakakore	whakakore
embarrassed	ashamed, blush, embarrassment, uncomfortable	whakamā	embarrassed_3195_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3195/embarrassed.3195.main_glosses.jt.r480x360.mp4	3.2.1	cheek	emotions	embarrassed	embarrassed	ashamed, blush, embarrassment, uncomfortable	ashamed|blush|embarrassment|uncomfortable	whakama	whakama
